b'Name of the Restaurants',Country code,City,Day of week,Start time,End time
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,0,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,1,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,2,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,3,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,4,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,5,1100,2100
"b'MOOYAH Burgers, Fries & Shakes'",US,Birmingham,6,1100,2100
b'Mordeo Pasta & Panini Bar',AU,Sydney,0,0700,1500
b'Mordeo Pasta & Panini Bar',AU,Sydney,1,0700,1500
b'Mordeo Pasta & Panini Bar',AU,Sydney,2,0700,1500
b'Mordeo Pasta & Panini Bar',AU,Sydney,3,0700,1500
b'Mordeo Pasta & Panini Bar',AU,Sydney,4,0700,1500
b'Morito',GB,London,0,1200,1600
b'Morito',GB,London,0,1700,2300
b'Morito',GB,London,1,1200,1600
b'Morito',GB,London,1,1700,2300
b'Morito',GB,London,2,1200,1600
b'Morito',GB,London,2,1700,2300
b'Morito',GB,London,3,1200,1600
b'Morito',GB,London,3,1700,2300
b'Morito',GB,London,4,1200,1600
b'Morito',GB,London,4,1700,2300
b'Morito',GB,London,5,1200,1600
b'Morito',GB,London,5,1700,2300
b'Morito',GB,London,6,1200,1600
b'Morks Contemporary Thai',AU,Kingston,1,1200,1400
b'Morks Contemporary Thai',AU,Kingston,1,1800,2130
b'Morks Contemporary Thai',AU,Kingston,2,1200,1400
b'Morks Contemporary Thai',AU,Kingston,2,1800,2130
b'Morks Contemporary Thai',AU,Kingston,3,1200,1400
b'Morks Contemporary Thai',AU,Kingston,3,1800,2130
b'Morks Contemporary Thai',AU,Kingston,4,1200,1400
b'Morks Contemporary Thai',AU,Kingston,4,1800,2200
b'Morks Contemporary Thai',AU,Kingston,5,1200,1400
b'Morks Contemporary Thai',AU,Kingston,5,1800,2200
b'Morks Contemporary Thai',AU,Kingston,6,1200,1400
b'Morningside Thai Cafe',US,Houston,0,1100,2000
b'Morningside Thai Cafe',US,Houston,1,1100,2000
b'Morningside Thai Cafe',US,Houston,2,1100,2000
b'Morningside Thai Cafe',US,Houston,3,1100,2000
b'Morningside Thai Cafe',US,Houston,4,1100,2000
b'Morningside Thai Cafe',US,Houston,5,1100,2000
b'Morningside Thai Cafe',US,Houston,6,1100,2000
b'Morningstar',US,Houston,0,0700,1500
b'Morningstar',US,Houston,1,0700,1500
b'Morningstar',US,Houston,2,0700,1500
b'Morningstar',US,Houston,3,0700,1500
b'Morningstar',US,Houston,4,0700,1500
b'Morningstar',US,Houston,5,0700,1500
b'Morningstar',US,Houston,6,0700,1500
b'Mortar & Pestle',US,Chicago,0,0800,1500
b'Mortar & Pestle',US,Chicago,2,0800,1500
b'Mortar & Pestle',US,Chicago,3,0800,1500
b'Mortar & Pestle',US,Chicago,4,0800,1500
b'Mortar & Pestle',US,Chicago,5,0800,1500
b'Mortar & Pestle',US,Chicago,6,0800,1500
"b""Mortimer's Cafe and Pub""",US,Charlotte,0,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,1,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,2,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,3,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,4,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,5,1100,0200
"b""Mortimer's Cafe and Pub""",US,Charlotte,6,1100,0000
b'MOS Burger',AU,Brisbane,0,0730,2200
b'MOS Burger',AU,Brisbane,1,0730,2200
b'MOS Burger',AU,Brisbane,2,0730,2200
b'MOS Burger',AU,Brisbane,3,0730,2200
b'MOS Burger',AU,Brisbane,4,0730,2300
b'MOS Burger',AU,Brisbane,5,1000,2100
b'MOS Burger',AU,Brisbane,6,1000,2000
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,0,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,1,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,2,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,3,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,4,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,5,0800,2200
"b""Mo's The Breakfast + Burger Joint""",US,San Jose,6,0800,2200
b'Mosob Restaurant',GB,London,0,1800,0000
b'Mosob Restaurant',GB,London,1,1800,0000
b'Mosob Restaurant',GB,London,2,1800,0000
b'Mosob Restaurant',GB,London,3,1800,0000
b'Mosob Restaurant',GB,London,4,1800,0000
b'Mosob Restaurant',GB,London,5,1500,0000
b'Mosob Restaurant',GB,London,6,1500,0000
"b""Mother Anna's Restaurant""",US,Boston,0,1130,2200
"b""Mother Anna's Restaurant""",US,Boston,1,1130,2200
"b""Mother Anna's Restaurant""",US,Boston,2,1130,2200
"b""Mother Anna's Restaurant""",US,Boston,3,1130,2200
"b""Mother Anna's Restaurant""",US,Boston,4,1130,2300
"b""Mother Anna's Restaurant""",US,Boston,5,1130,2300
"b""Mother Anna's Restaurant""",US,Boston,6,1200,2200
b'Mother Bunch Brewing',US,Phoenix,0,1100,2200
b'Mother Bunch Brewing',US,Phoenix,1,1100,2200
b'Mother Bunch Brewing',US,Phoenix,2,1100,2200
b'Mother Bunch Brewing',US,Phoenix,3,1100,2200
b'Mother Bunch Brewing',US,Phoenix,4,1100,0000
b'Mother Bunch Brewing',US,Phoenix,5,1000,0000
b'Mother Bunch Brewing',US,Phoenix,6,1000,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,0,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,0,1700,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,1,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,1,1700,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,2,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,2,1700,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,3,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,3,1700,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,4,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,4,1700,2200
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,5,1200,1500
"b""Mother Chu's Vegetarian Kitchen""",AU,Sydney,5,1700,2200
b'Mother India',GB,Glasgow,0,1730,2230
b'Mother India',GB,Glasgow,1,1730,2230
b'Mother India',GB,Glasgow,2,1730,2230
b'Mother India',GB,Glasgow,3,1730,2230
b'Mother India',GB,Glasgow,4,1200,2300
b'Mother India',GB,Glasgow,5,1300,2300
b'Mother India',GB,Glasgow,6,1300,2200
"b""Mother Rucker's Subs""",US,Washington,0,1030,1800
"b""Mother Rucker's Subs""",US,Washington,1,1030,1800
"b""Mother Rucker's Subs""",US,Washington,2,1030,1800
"b""Mother Rucker's Subs""",US,Washington,3,1030,1800
"b""Mother Rucker's Subs""",US,Washington,4,1030,1800
"b""Mother Rucker's Subs""",US,Washington,5,1030,1800
b'Motor City Brewing Works',US,Detroit,0,1100,0000
b'Motor City Brewing Works',US,Detroit,1,1100,0000
b'Motor City Brewing Works',US,Detroit,2,1100,0000
b'Motor City Brewing Works',US,Detroit,3,1100,0000
b'Motor City Brewing Works',US,Detroit,4,1100,0100
b'Motor City Brewing Works',US,Detroit,5,1100,0100
b'Motor City Brewing Works',US,Detroit,6,1200,0000
b'Motor City Kitchen',US,Detroit,0,1100,2300
b'Motor City Kitchen',US,Detroit,1,1100,2300
b'Motor City Kitchen',US,Detroit,2,1100,2300
b'Motor City Kitchen',US,Detroit,3,1100,2300
b'Motor City Kitchen',US,Detroit,4,1100,0000
b'Motor City Kitchen',US,Detroit,5,1100,0000
b'Motor City Kitchen',US,Detroit,6,1200,2100
b'Motor City Soul Food',US,Detroit,0,1100,2100
b'Motor City Soul Food',US,Detroit,1,1100,2100
b'Motor City Soul Food',US,Detroit,2,1100,2100
b'Motor City Soul Food',US,Detroit,3,1100,2100
b'Motor City Soul Food',US,Detroit,4,1100,2100
b'Motor City Soul Food',US,Detroit,5,1100,2100
b'Motor City Soul Food',US,Detroit,6,1100,2100
b'Motown Coffee Brewers',AU,Sydney,0,0700,1700
b'Motown Coffee Brewers',AU,Sydney,1,0700,1700
b'Motown Coffee Brewers',AU,Sydney,2,0700,1700
b'Motown Coffee Brewers',AU,Sydney,3,0700,1700
b'Motown Coffee Brewers',AU,Sydney,4,0700,1700
b'Motown Coffee Brewers',AU,Sydney,5,0800,1700
b'Motown Coffee Brewers',AU,Sydney,6,0800,1700
b'Mott St',US,Chicago,1,1800,2300
b'Mott St',US,Chicago,2,1800,2300
b'Mott St',US,Chicago,3,1800,2300
b'Mott St',US,Chicago,4,1800,0000
b'Mott St',US,Chicago,5,1800,0000
b'Mott St',US,Chicago,6,1000,1400
"b""Motz's Hamburgers""",US,Detroit,0,1000,1600
"b""Motz's Hamburgers""",US,Detroit,1,1000,1600
"b""Motz's Hamburgers""",US,Detroit,2,1000,1600
"b""Motz's Hamburgers""",US,Detroit,3,1000,1600
"b""Motz's Hamburgers""",US,Detroit,4,1000,1600
"b""Motz's Hamburgers""",US,Detroit,5,1000,1600
"b""Mount Everest India's Cuisine""",US,Las Vegas,0,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,0,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,1,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,1,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,2,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,2,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,3,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,3,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,4,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,4,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,5,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,5,1700,2200
"b""Mount Everest India's Cuisine""",US,Las Vegas,6,1100,1500
"b""Mount Everest India's Cuisine""",US,Las Vegas,6,1700,2200
b'MoVida Aqui',AU,Melbourne,0,1200,2200
b'MoVida Aqui',AU,Melbourne,1,1200,2200
b'MoVida Aqui',AU,Melbourne,2,1200,2200
b'MoVida Aqui',AU,Melbourne,3,1200,2200
b'MoVida Aqui',AU,Melbourne,4,1200,2230
b'MoVida Aqui',AU,Melbourne,5,1800,2230
b'Mr. Bao',AU,Sydney,0,1100,1500
b'Mr. Bao',AU,Sydney,1,1100,1500
b'Mr. Bao',AU,Sydney,2,1100,1500
b'Mr. Bao',AU,Sydney,3,1100,2100
b'Mr. Bao',AU,Sydney,4,1100,2100
b'Mr. Bao',AU,Sydney,5,1100,1500
"b""Mr B's Hotel""",AU,Sydney,0,1000,0400
"b""Mr B's Hotel""",AU,Sydney,1,1000,0400
"b""Mr B's Hotel""",AU,Sydney,2,1000,0400
"b""Mr B's Hotel""",AU,Sydney,3,1000,0400
"b""Mr B's Hotel""",AU,Sydney,4,1000,0400
"b""Mr B's Hotel""",AU,Sydney,5,1000,0400
"b""Mr B's Hotel""",AU,Sydney,6,1000,0400
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,0,1100,2100
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,1,1100,2100
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,2,1100,2100
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,3,1100,2100
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,4,1100,2130
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,5,1100,2130
"b""Mr Chen's Authentic Chinese Cooking""",US,Birmingham,6,1100,2100
b'Mr. ChopStix',US,Las Vegas,0,1100,2130
b'Mr. ChopStix',US,Las Vegas,1,1100,2130
b'Mr. ChopStix',US,Las Vegas,2,1100,2130
b'Mr. ChopStix',US,Las Vegas,3,1100,2130
b'Mr. ChopStix',US,Las Vegas,4,1100,2130
b'Mr. ChopStix',US,Las Vegas,5,1100,2130
b'Mr. ChopStix',US,Las Vegas,6,1100,2130
b'Mr Crackles',AU,Darlinghurst,0,1130,2130
b'Mr Crackles',AU,Darlinghurst,1,1130,2130
b'Mr Crackles',AU,Darlinghurst,2,1130,2130
b'Mr Crackles',AU,Darlinghurst,3,1130,0130
b'Mr Crackles',AU,Darlinghurst,4,1130,0430
b'Mr Crackles',AU,Darlinghurst,5,1200,0430
b'Mr Crackles',AU,Darlinghurst,6,1200,2230
"b""Mr. Dooley's""",US,Boston,0,1130,0200
"b""Mr. Dooley's""",US,Boston,1,1130,0200
"b""Mr. Dooley's""",US,Boston,2,1130,0200
"b""Mr. Dooley's""",US,Boston,3,1130,0200
"b""Mr. Dooley's""",US,Boston,4,1130,0200
"b""Mr. Dooley's""",US,Boston,5,0900,0200
"b""Mr. Dooley's""",US,Boston,6,0900,0200
b'Mr Fish',US,Detroit,0,1030,1900
b'Mr Fish',US,Detroit,1,1030,1900
b'Mr Fish',US,Detroit,2,1030,2000
b'Mr Fish',US,Detroit,3,1030,2000
b'Mr Fish',US,Detroit,4,0930,2100
b'Mr Fish',US,Detroit,5,1030,2100
"b""Mr Fogg's Tavern""",GB,London,0,1200,2330
"b""Mr Fogg's Tavern""",GB,London,1,1200,2330
"b""Mr Fogg's Tavern""",GB,London,2,1200,2330
"b""Mr Fogg's Tavern""",GB,London,3,1200,0100
"b""Mr Fogg's Tavern""",GB,London,4,1200,0100
"b""Mr Fogg's Tavern""",GB,London,5,1200,0100
"b""Mr Fogg's Tavern""",GB,London,6,1200,2230
b'Mr Mason',AU,Melbourne,0,0730,0000
b'Mr Mason',AU,Melbourne,1,0730,0000
b'Mr Mason',AU,Melbourne,2,0730,0000
b'Mr Mason',AU,Melbourne,3,0730,0000
b'Mr Mason',AU,Melbourne,4,0730,0000
b'Mr Mason',AU,Melbourne,5,1700,0000
b'Mr Natural Vegetarian Pizza',AU,Melbourne,0,1730,2200
b'Mr Natural Vegetarian Pizza',AU,Melbourne,1,1730,2200
b'Mr Natural Vegetarian Pizza',AU,Melbourne,2,1730,2200
b'Mr Natural Vegetarian Pizza',AU,Melbourne,3,1730,2200
b'Mr Natural Vegetarian Pizza',AU,Melbourne,4,1730,2300
b'Mr Natural Vegetarian Pizza',AU,Melbourne,5,1730,2300
b'Mr Natural Vegetarian Pizza',AU,Melbourne,6,1730,2200
b'Mr Nice Guy',AU,Melbourne,0,1030,2200
b'Mr Nice Guy',AU,Melbourne,1,1030,2200
b'Mr Nice Guy',AU,Melbourne,2,1030,2200
b'Mr Nice Guy',AU,Melbourne,3,1030,2200
b'Mr Nice Guy',AU,Melbourne,4,1030,2200
b'Mr Nice Guy',AU,Melbourne,5,1730,2200
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,0,0800,1800
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,1,0800,1800
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,2,0800,1800
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,3,0800,1800
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,4,0800,1800
"b""Mr P's Butcher Shop & Deli""",US,Birmingham,5,0800,1800
b'Mr Tokyo Japanese Restaurant',US,Charlotte,0,1100,2130
b'Mr Tokyo Japanese Restaurant',US,Charlotte,1,1100,2130
b'Mr Tokyo Japanese Restaurant',US,Charlotte,2,1100,2130
b'Mr Tokyo Japanese Restaurant',US,Charlotte,3,1100,2130
b'Mr Tokyo Japanese Restaurant',US,Charlotte,4,1100,2230
b'Mr Tokyo Japanese Restaurant',US,Charlotte,5,1100,2230
b'Mr Tokyo Japanese Restaurant',US,Charlotte,6,1100,2130
b'Mr Tulk',AU,Melbourne,0,0700,1700
b'Mr Tulk',AU,Melbourne,1,0700,1700
b'Mr Tulk',AU,Melbourne,2,0700,1700
b'Mr Tulk',AU,Melbourne,3,0700,1700
b'Mr Tulk',AU,Melbourne,4,0700,2000
b'Mr Tulk',AU,Melbourne,5,0900,1600
b'Mr Tulk',AU,Melbourne,6,0900,1600
b'Mr. West Cafe Bar',US,Seattle,0,0700,2100
b'Mr. West Cafe Bar',US,Seattle,1,0700,2100
b'Mr. West Cafe Bar',US,Seattle,2,0700,2100
b'Mr. West Cafe Bar',US,Seattle,3,0700,2100
b'Mr. West Cafe Bar',US,Seattle,4,0700,2100
b'Mr. West Cafe Bar',US,Seattle,5,0900,1400
"b""Mrs Parma's""",AU,Melbourne,0,1100,2300
"b""Mrs Parma's""",AU,Melbourne,1,1100,2300
"b""Mrs Parma's""",AU,Melbourne,2,1100,2300
"b""Mrs Parma's""",AU,Melbourne,3,1100,2300
"b""Mrs Parma's""",AU,Melbourne,4,1100,2300
"b""Mrs Parma's""",AU,Melbourne,5,1200,2300
"b""Mrs Parma's""",AU,Melbourne,6,1200,2300
"b""Ms. G's""",AU,Potts Point,0,1700,0000
"b""Ms. G's""",AU,Potts Point,1,1700,0000
"b""Ms. G's""",AU,Potts Point,2,1700,0000
"b""Ms. G's""",AU,Potts Point,3,1700,0000
"b""Ms. G's""",AU,Potts Point,4,1200,1500
"b""Ms. G's""",AU,Potts Point,4,1700,0000
"b""Ms. G's""",AU,Potts Point,5,0000,0100
"b""Ms. G's""",AU,Potts Point,5,1700,0000
"b""Ms. G's""",AU,Potts Point,6,0000,0100
"b""Ms. G's""",AU,Potts Point,6,1300,2100
b'MTO Caf\xc3\xa9',US,Las Vegas,0,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,1,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,2,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,3,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,4,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,5,0800,1400
b'MTO Caf\xc3\xa9',US,Las Vegas,6,0800,1400
b'Mu Ramen',US,Long Island City,0,1700,2200
b'Mu Ramen',US,Long Island City,1,1700,2200
b'Mu Ramen',US,Long Island City,2,1700,2200
b'Mu Ramen',US,Long Island City,3,1700,2200
b'Mu Ramen',US,Long Island City,4,1700,2300
b'Mu Ramen',US,Long Island City,5,1700,2300
b'Mu Ramen',US,Long Island City,6,1700,2200
b'Mucho Macho Taco',US,Phoenix,0,1100,2100
b'Mucho Macho Taco',US,Phoenix,1,1100,2100
b'Mucho Macho Taco',US,Phoenix,2,1100,2100
b'Mucho Macho Taco',US,Phoenix,3,1100,2100
b'Mucho Macho Taco',US,Phoenix,4,1100,2100
b'Mucho Macho Taco',US,Phoenix,5,1100,2100
b'Muchos Restaurant and Bar',US,San Jose,0,0900,2200
b'Muchos Restaurant and Bar',US,San Jose,1,0900,2200
b'Muchos Restaurant and Bar',US,San Jose,2,0900,2200
b'Muchos Restaurant and Bar',US,San Jose,3,0900,2200
b'Muchos Restaurant and Bar',US,San Jose,4,0900,0300
b'Muchos Restaurant and Bar',US,San Jose,5,0900,0300
b'Muchos Restaurant and Bar',US,San Jose,6,0900,2100
b'Mudtown Eat & Drink',US,Birmingham,0,1100,2130
b'Mudtown Eat & Drink',US,Birmingham,1,1100,2130
b'Mudtown Eat & Drink',US,Birmingham,2,1100,2130
b'Mudtown Eat & Drink',US,Birmingham,3,1100,2130
b'Mudtown Eat & Drink',US,Birmingham,4,1100,2230
b'Mudtown Eat & Drink',US,Birmingham,5,1100,2230
b'Mudtown Eat & Drink',US,Birmingham,6,1100,2030
b'Mugshots Grill and Bar',US,Birmingham,0,1100,2200
b'Mugshots Grill and Bar',US,Birmingham,1,1100,2200
b'Mugshots Grill and Bar',US,Birmingham,2,1100,2200
b'Mugshots Grill and Bar',US,Birmingham,3,1100,2200
b'Mugshots Grill and Bar',US,Birmingham,4,1100,0000
b'Mugshots Grill and Bar',US,Birmingham,5,1100,0000
b'Mugshots Grill and Bar',US,Birmingham,6,1100,2100
b'Muhib Indian Cuisine',GB,London,0,1200,1430
b'Muhib Indian Cuisine',GB,London,0,1730,0000
b'Muhib Indian Cuisine',GB,London,1,1200,1430
b'Muhib Indian Cuisine',GB,London,1,1730,0000
b'Muhib Indian Cuisine',GB,London,2,1200,1430
b'Muhib Indian Cuisine',GB,London,2,1730,0000
b'Muhib Indian Cuisine',GB,London,3,1200,1430
b'Muhib Indian Cuisine',GB,London,3,1730,0100
b'Muhib Indian Cuisine',GB,London,4,1200,0200
b'Muhib Indian Cuisine',GB,London,5,1200,0200
b'Muhib Indian Cuisine',GB,London,6,1200,2300
"b""Muleta's""",AU,Melbourne,0,0700,1700
"b""Muleta's""",AU,Melbourne,1,0700,1700
"b""Muleta's""",AU,Melbourne,2,0700,1700
"b""Muleta's""",AU,Melbourne,3,0700,1700
"b""Muleta's""",AU,Melbourne,4,0700,1700
"b""Muleta's""",AU,Melbourne,5,0700,0000
"b""Muleta's""",AU,Melbourne,6,0700,0000
b'Mulligans',US,Boston,0,0630,1530
b'Mulligans',US,Boston,1,0630,1530
b'Mulligans',US,Boston,2,0630,1530
b'Mulligans',US,Boston,3,0630,1530
b'Mulligans',US,Boston,4,0630,1530
"b""Mul's Diner""",US,Boston,0,0500,1400
"b""Mul's Diner""",US,Boston,1,0500,1400
"b""Mul's Diner""",US,Boston,2,0500,1400
"b""Mul's Diner""",US,Boston,3,0500,1400
"b""Mul's Diner""",US,Boston,4,0500,1400
"b""Mul's Diner""",US,Boston,5,0500,1400
"b""Mul's Diner""",US,Boston,6,0500,1400
b'Mumbai Spice',US,Boston,0,1200,2200
b'Mumbai Spice',US,Boston,1,1200,2200
b'Mumbai Spice',US,Boston,2,1200,2200
b'Mumbai Spice',US,Boston,3,1200,2200
b'Mumbai Spice',US,Boston,4,1200,2200
b'Mumbai Spice',US,Boston,5,1200,2200
b'Mumbai Spice',US,Boston,6,1200,2200
b'Mura Asian Eatery',US,Seattle,1,1130,1430
b'Mura Asian Eatery',US,Seattle,1,1630,2100
b'Mura Asian Eatery',US,Seattle,2,1130,1430
b'Mura Asian Eatery',US,Seattle,2,1630,2100
b'Mura Asian Eatery',US,Seattle,3,1130,1430
b'Mura Asian Eatery',US,Seattle,3,1630,2100
b'Mura Asian Eatery',US,Seattle,4,1130,1430
b'Mura Asian Eatery',US,Seattle,4,1630,2100
b'Mura Asian Eatery',US,Seattle,5,1200,1500
b'Mura Asian Eatery',US,Seattle,5,1700,2100
b'Mura Asian Eatery',US,Seattle,6,1200,2000
b'Musashi Japanese Steakhouse',US,Las Vegas,0,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,1,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,2,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,3,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,4,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,5,1700,0300
b'Musashi Japanese Steakhouse',US,Las Vegas,6,1700,0300
b'Muscle Maker Grill',US,Houston,0,1030,2100
b'Muscle Maker Grill',US,Houston,1,1030,2100
b'Muscle Maker Grill',US,Houston,2,1030,2100
b'Muscle Maker Grill',US,Houston,3,1030,2100
b'Muscle Maker Grill',US,Houston,4,1030,2100
b'Muscle Maker Grill',US,Houston,5,1030,2000
b'Muscle Maker Grill',US,Houston,6,1100,1700
b'Muse',AU,Griffith,0,0630,2230
b'Muse',AU,Griffith,1,0630,2230
b'Muse',AU,Griffith,2,0630,2230
b'Muse',AU,Griffith,3,0630,2230
b'Muse',AU,Griffith,4,0630,0000
b'Muse',AU,Griffith,5,0700,0000
b'Muse',AU,Griffith,6,0700,1800
"b""My Brother's Bar""",US,Denver,0,1100,0200
"b""My Brother's Bar""",US,Denver,1,1100,0200
"b""My Brother's Bar""",US,Denver,2,1100,0200
"b""My Brother's Bar""",US,Denver,3,1100,0200
"b""My Brother's Bar""",US,Denver,4,1100,0200
"b""My Brother's Bar""",US,Denver,5,1100,0200
b'My Cafe Manuka',AU,Griffith,0,0730,2130
b'My Cafe Manuka',AU,Griffith,1,0730,2130
b'My Cafe Manuka',AU,Griffith,2,0730,2130
b'My Cafe Manuka',AU,Griffith,3,0730,2200
b'My Cafe Manuka',AU,Griffith,4,0730,2300
b'My Cafe Manuka',AU,Griffith,5,0730,2130
b'My Ch\xc3\xa8',US,San Jose,0,0600,0900
b'My Ch\xc3\xa8',US,San Jose,0,1200,2000
b'My Ch\xc3\xa8',US,San Jose,1,0600,0900
b'My Ch\xc3\xa8',US,San Jose,1,1200,2000
b'My Ch\xc3\xa8',US,San Jose,2,0600,0900
b'My Ch\xc3\xa8',US,San Jose,2,1200,2000
b'My Ch\xc3\xa8',US,San Jose,3,0600,0900
b'My Ch\xc3\xa8',US,San Jose,3,1200,2000
b'My Ch\xc3\xa8',US,San Jose,4,0600,0900
b'My Ch\xc3\xa8',US,San Jose,4,1200,2000
b'My Ch\xc3\xa8',US,San Jose,5,1100,2200
b'My Ch\xc3\xa8',US,San Jose,6,1100,1800
"b""My Cousin's Place""",US,Boston,0,0700,2100
"b""My Cousin's Place""",US,Boston,1,0700,2100
"b""My Cousin's Place""",US,Boston,2,0700,2100
"b""My Cousin's Place""",US,Boston,3,0700,2100
"b""My Cousin's Place""",US,Boston,4,0700,2000
"b""My Cousin's Place""",US,Boston,5,0700,2000
"b""My Cousin's Place""",US,Boston,6,0700,1800
"b""My Mother's Restaurant""",US,Phoenix,0,1030,2100
"b""My Mother's Restaurant""",US,Phoenix,1,1030,2100
"b""My Mother's Restaurant""",US,Phoenix,2,1030,2100
"b""My Mother's Restaurant""",US,Phoenix,3,1030,2100
"b""My Mother's Restaurant""",US,Phoenix,4,1030,2200
"b""My Mother's Restaurant""",US,Phoenix,5,1500,2200
b'My Pho',GB,Liverpool,0,1030,2300
b'My Pho',GB,Liverpool,1,1030,2300
b'My Pho',GB,Liverpool,2,1030,2300
b'My Pho',GB,Liverpool,3,1030,2300
b'My Pho',GB,Liverpool,4,1030,2300
b'My Pho',GB,Liverpool,5,1030,0000
b'My Pho',GB,Liverpool,6,1030,0000
b'My Place',AU,Perth,0,1000,2200
b'My Place',AU,Perth,1,1000,2200
b'My Place',AU,Perth,2,1000,2200
b'My Place',AU,Perth,3,1000,2200
b'My Place',AU,Perth,4,1000,0000
b'My Place',AU,Perth,5,1100,0000
b'My Pot',US,San Francisco,0,1700,2130
b'My Pot',US,San Francisco,1,1700,2130
b'My Pot',US,San Francisco,2,1700,2130
b'My Pot',US,San Francisco,3,1700,2130
b'My Pot',US,San Francisco,4,1700,2300
b'My Pot',US,San Francisco,5,1700,2300
b'My Pot',US,San Francisco,6,1700,2130
b'My Slice of the Pie Pizzeria',US,Phoenix,0,1100,2100
b'My Slice of the Pie Pizzeria',US,Phoenix,1,1100,2100
b'My Slice of the Pie Pizzeria',US,Phoenix,2,1100,2100
b'My Slice of the Pie Pizzeria',US,Phoenix,3,1100,2100
b'My Slice of the Pie Pizzeria',US,Phoenix,4,1100,2200
b'My Slice of the Pie Pizzeria',US,Phoenix,5,1100,2200
b'My Slice of the Pie Pizzeria',US,Phoenix,6,1100,2000
b'My Sweet Memory',AU,Sydney,0,0630,0000
b'My Sweet Memory',AU,Sydney,1,0630,0000
b'My Sweet Memory',AU,Sydney,2,0630,0000
b'My Sweet Memory',AU,Sydney,3,0630,0000
b'My Sweet Memory',AU,Sydney,4,0630,0000
b'My Sweet Memory',AU,Sydney,5,0630,0000
b'My Sweet Memory',AU,Sydney,6,0630,0000
